question,answer,label
What did Peter Lynch say about the number of industries he had to understand?,He had to understand dozens of industries from banking to retail to technology.,Personal Life
How broad was Peter Lynch's industry knowledge requirement in Magellan's middle years?,He had to understand dozens of industries from banking to retail to technology.,Personal Life
What range of industries did Peter Lynch need to master as Magellan grew?,Dozens of industries from banking to retail to technology.,Personal Life
What did Peter Lynch say about his biggest loss in Magellan's middle years?,He lost money on a stock he was absolutely certain about but turned out to be wrong.,Personal Life
How did Peter Lynch describe his worst loss during Magellan's middle years?,He lost money on a stock he was absolutely certain about but turned out to be wrong.,Personal Life
What lesson did Peter Lynch learn from a big loss in the 1980s?,Even when you think you're absolutely certain about a stock you can still be wrong.,Personal Life
What did Peter Lynch say about the importance of diversification in Magellan's middle years?,Diversification helped him survive his mistakes because winners offset losers.,Personal Life
Why did Peter Lynch value diversification during Magellan's middle years?,Because winners offset losers which helped him survive his mistakes.,Personal Life
How did diversification help Peter Lynch in the 1980s?,It helped him survive his mistakes because winners offset losers.,Personal Life
What did Peter Lynch say about the number of hours he worked in Magellan's middle years?,He worked 70 to 80 hours per week including most weekends.,Personal Life
How many hours did Peter Lynch work during Magellan's middle years?,He worked 70 to 80 hours per week including most weekends.,Personal Life
What was Peter Lynch's weekly work schedule like in the 1980s?,He worked 70 to 80 hours per week including most weekends.,Personal Life
What did Peter Lynch say about the fun of managing money in Magellan's middle years?,It was incredibly fun and exciting despite the long hours and pressure.,Personal Life
How did Peter Lynch describe the experience of managing Magellan in its middle years?,It was incredibly fun and exciting despite the long hours and pressure.,Personal Life
Was Peter Lynch happy managing Magellan in the 1980s?,Yes it was incredibly fun and exciting despite the long hours and pressure.,Personal Life
What did Peter Lynch say about the size of Magellan Fund in its later years?,The fund had grown so large that it was difficult to find enough good stocks to buy.,Personal Life
How did Peter Lynch describe the challenge of Magellan's size in the late 1980s?,The fund had grown so large that it was difficult to find enough good stocks to buy.,Personal Life
What problem did Peter Lynch face as Magellan approached $10 billion?,It was difficult to find enough good stocks to buy because the fund was so large.,Personal Life
What did Peter Lynch say about the number of stocks he owned when Magellan peaked?,He owned over 1400 stocks at one point because he needed that many to deploy all his cash.,Personal Life
How many stocks did Peter Lynch own at Magellan's peak size?,He owned over 1400 stocks at one point.,Personal Life
What was the maximum number of stocks Peter Lynch held in Magellan?,He owned over 1400 stocks at one point.,Personal Life
What did Peter Lynch say about his fame in the late 1980s?,He became so famous that people recognized him everywhere which made him uncomfortable.,Personal Life
How did Peter Lynch describe being recognized in public during the late 1980s?,He became so famous that people recognized him everywhere which made him uncomfortable.,Personal Life
What was Peter Lynch's reaction to his growing celebrity status?,It made him uncomfortable because people recognized him everywhere.,Personal Life
What did Peter Lynch say about the pressure of being the most famous fund manager?,The pressure was intense because every move he made was watched and criticized.,Personal Life
How did Peter Lynch describe the pressure of his celebrity status?,The pressure was intense because every move he made was watched and criticized.,Personal Life
What was difficult about being a famous fund manager according to Peter Lynch?,Every move he made was watched and criticized.,Personal Life
